cat ~/1251latency.txt
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653389478553
Timestamp end: 1653391278960

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      380.0   616.8    93.8   148.6   167.2   334.1   416.4   463.6   496.1   532.4   577.6   646.5   810.7  7913.4 31479.0  13449.8    13467
read      384.7   705.4    80.4   146.9   165.3   293.1   360.1   401.1   433.9   477.0   543.1   713.1  1789.8 10060.6 31502.2  99177.3    99368
read      436.6   438.9    86.8   141.7   158.7   302.9   407.5   486.5   567.0   722.9   973.0  1240.7  1714.3  3850.1 11299.6  46189.1    46206
read      340.6   376.7    86.8   144.8   161.5   288.7   357.7   398.3   430.2   470.0   528.8   641.6  1296.2  3637.7 13805.9  71543.4    71651
read      407.6   352.0    93.8   145.5   162.8   342.2   459.1   538.5   594.9   661.8   740.7   851.0  1088.8  3058.2 12470.6  22861.4    22741
read      334.8   414.4    86.8   139.7   155.6   279.4   348.5   391.1   423.3   463.4   519.4   632.7  1217.9  4971.4 14857.6  56459.8    56654
read      314.3   306.2    86.8   141.8   158.0   273.6   335.7   373.0   401.6   437.9   489.6   578.3   854.7  3228.6 10191.5  99754.4    99570
read      403.0   330.9    86.8   144.0   160.7   333.7   451.1   531.2   594.9   669.8   752.0   867.1  1087.4  2313.5  9322.5  22972.5    23047
read      376.0   685.1    86.8   141.7   158.5   289.2   357.9   399.8   433.1   475.0   537.8   682.7  1737.8  8747.5 31400.2  69992.6    70008
read      454.7   539.7    86.8   140.5   157.9   310.6   421.1   507.8   604.8   789.6  1016.8  1244.6  1715.2  5633.5 16006.8  42874.1    42943
read      441.7   475.5    86.8   138.9   156.3   301.1   411.2   500.4   600.0   780.8  1000.5  1217.3  1638.5  4049.3 15211.4  46635.5    46704
read      335.2   354.0    86.8   141.5   157.7   283.3   351.0   391.8   423.5   463.5   521.4   633.9  1275.3  3692.6 11583.3  76090.4    75970
read      417.1   407.8    93.8   144.2   161.5   351.7   471.4   552.6   610.5   674.5   749.7   862.5  1100.6  3797.6 13288.9  21916.9    21917
read      385.2   740.7    86.8   144.0   161.5   293.5   362.5   403.9   437.1   481.4   547.8   709.0  1748.8  9593.0 31862.7  82009.7    82027
read      318.8   323.0    86.8   140.6   156.5   278.6   343.3   381.7   410.5   447.8   498.5   585.3   871.3  3124.3 11976.4  81529.6    81583
read      474.0   840.2    86.8   140.4   158.8   351.4   449.9   510.4   553.1   606.3   686.7   943.9  3303.3  8753.5 34064.4  14224.2    14259
read      416.8  1082.8    93.8   156.2   181.6   321.2   380.0   413.5   436.9   466.1   505.3   584.3  2312.9 14307.9 36574.4   7846.3     7821
read      423.3   678.6    86.8   142.5   160.7   354.7   460.2   530.8   578.8   632.3   694.4   790.0  1128.5  7019.3 31693.5  17689.2    17727
read      333.8   308.1    80.4   140.8   157.3   282.8   350.8   392.2   424.6   465.2   521.5   630.6  1306.0  3485.4  9954.7  65605.1    65559
read      442.3   523.9    86.8   140.9   158.3   307.5   421.4   505.0   596.9   765.1   963.5  1166.0  1606.0  4913.1 16105.2  41106.5    41133
read      452.6   707.5    93.8   142.6   161.3   331.6   459.4   560.2   648.2   740.0   838.0   976.7  1371.0 10031.4 31138.9  28700.5    28693
read      441.1   476.4    86.8   139.9   156.9   297.8   401.5   488.9   577.5   748.5  1001.4  1277.7  1752.6  3492.6 14663.1  53166.1    53141
read      440.1   461.8    86.8   141.8   159.7   300.7   405.7   493.0   580.9   744.8   986.9  1249.3  1735.4  3622.2 12151.1  54591.6    54512
read      431.8   865.7    93.8   143.1   162.1   356.3   451.6   509.2   547.9   590.5   645.0   732.1  1437.9 10694.9 36124.5  14829.0    14835
read      336.3   354.7    86.8   144.3   161.7   279.8   343.1   382.6   412.6   450.9   503.5   610.6  1625.5  3456.7 12520.7  98520.9    98446
read      440.1   562.2    86.8   141.6   159.9   312.8   429.5   518.0   616.0   756.8   907.9  1077.4  1468.0  5910.9 17344.8  38220.9    38117
read      332.5   370.1    86.8   140.9   157.0   283.4   350.8   390.6   421.2   460.2   516.1   620.6  1154.0  3617.0 13263.2  77982.9    77994
read      440.0   618.1    86.8   140.7   158.6   321.5   446.8   544.3   644.3   750.6   856.9   995.4  1329.0  6875.6 30970.5  30253.2    30209
read      327.9   348.2    86.8   140.5   156.8   279.9   346.1   386.3   416.9   455.5   506.9   605.8  1158.8  3761.8 10957.1  68265.0    68315
read      315.4   357.0    86.8   140.8   156.7   273.4   336.7   374.2   403.0   438.8   488.4   571.7   834.2  3934.2 12835.9  91929.1    91940
read      435.1   478.5    86.8   139.8   157.1   300.5   404.2   484.2   560.1   710.7   969.6  1234.4  1714.1  4178.8 13661.3  49406.5    49308
read      443.8   525.2    80.4   139.3   156.4   301.6   412.9   499.4   590.1   766.4   992.5  1223.3  1681.2  5350.0 16953.4  46800.7    46880
read      324.5   319.7    86.8   140.0   156.3   274.3   337.4   374.9   403.7   441.0   493.1   591.9  1491.2  3045.7 12281.5  92521.7    92540
