cat ~/1140latency.txt
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653385220284
Timestamp end: 1653387020696

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      434.4   476.3    86.8   133.4   149.3   288.5   389.6   469.5   550.1   745.7  1015.5  1323.2  1710.1  4307.0 12545.2  46359.3    46206
read      335.5   357.6    86.8   137.9   153.9   290.4   359.0   398.4   428.5   466.0   520.6   622.3  1203.3  3946.1 10100.3  71625.5    71651
read      403.5   346.2    86.8   140.1   156.6   335.3   450.1   533.9   594.8   658.8   733.8   849.0  1109.0  3925.5 11632.4  22737.5    22741
read      353.6   450.9    86.8   138.5   155.0   292.6   361.9   403.1   435.3   476.6   538.0   680.4  1516.7  5374.3 12720.0  56661.0    56654
read      322.3   351.1    86.8   140.2   156.8   281.8   345.3   383.5   412.8   450.8   504.0   595.3   856.5  3731.4 12317.4  99642.9    99570
read      398.0   347.3    86.8   139.3   155.6   332.0   448.9   529.2   588.3   650.5   724.9   838.8  1082.8  2396.2 11063.1  23049.3    23047
read      367.2   562.1    86.8   137.9   154.6   292.6   359.8   399.6   431.0   469.7   528.6   665.1  1802.7  7310.0 26874.9  69954.8    70008
read      445.6   556.7    80.4   135.9   152.3   301.2   410.5   495.1   584.4   766.9   990.4  1269.9  1678.7  5077.2 20928.1  42945.4    42943
read      437.1   465.6    86.8   134.5   151.0   291.7   398.0   483.2   576.5   759.5   999.7  1316.1  1729.2  3478.9 12728.4  46721.3    46704
read      335.1   383.4    80.4   136.9   153.1   285.1   352.2   392.5   423.0   461.2   513.9   617.3  1335.8  4343.5 12346.3  75809.9    75970
read      445.4   571.5    86.8   136.7   153.0   335.2   453.1   534.2   591.4   655.9   738.3   926.3  2793.4  4986.4 18709.7  21952.9    21917
read      334.3   434.5    80.4   136.4   152.6   280.8   344.6   383.0   411.8   448.5   499.3   596.8  1565.4  4295.1 14861.2  82114.9    82027
read      316.4   290.8    86.8   136.3   152.0   279.2   343.0   380.7   408.8   443.8   491.5   573.8   869.2  3418.0  9806.5  81460.6    81583
read      401.0   791.1    86.8   136.6   154.6   330.7   419.4   474.6   510.0   548.6   596.8   678.2  1202.3  9930.1 32257.6  14320.3    14259
read      410.4  1136.5    93.8   152.2   176.5   316.5   380.1   415.4   441.2   471.5   512.7   587.2  1815.0 24888.9 32444.9   7843.1     7821
read      436.0   900.1    86.8   138.6   156.1   343.0   449.5   517.4   563.4   614.1   676.0   779.3  1464.6 10788.5 36135.8  17688.7    17727
read      332.9   398.6    86.8   136.3   152.5   285.8   351.7   391.4   421.8   459.1   509.5   613.2  1309.8  3752.3 13660.7  65630.9    65559
read      430.0   526.0    86.8   134.0   150.7   293.6   403.2   489.0   584.5   751.9   928.4  1124.7  1560.7  6177.6 16782.7  41243.7    41133
read      442.3   714.1    86.8   135.6   153.2   324.1   448.1   547.3   632.3   720.6   819.0   947.4  1427.0  8459.2 31685.0  28630.7    28693
read      396.8   422.0    86.8   135.7   152.5   290.8   373.0   430.4   479.0   555.2   743.6  1148.1  1717.5  3698.0 10236.5  53301.6    53141
read      394.8   454.7    80.4   134.3   151.0   282.1   365.4   425.3   476.7   560.7   777.1  1142.6  1678.9  4405.6 12855.2  54533.3    54512
read      415.8   891.1    86.8   136.4   154.4   337.6   431.1   487.7   524.5   565.1   616.1   695.6  1359.3 10994.8 37045.5  14852.9    14835
read      340.2   371.2    86.8   140.9   158.0   280.2   342.8   381.1   410.4   447.6   500.8   626.1  1627.6  3744.4 13153.7  98481.5    98446
read      427.2   486.2    80.4   135.2   152.3   303.8   421.8   510.8   617.4   755.2   893.8  1055.4  1442.8  5013.3 12764.7  38053.2    38117
read      326.6   354.2    80.4   136.5   152.6   281.8   346.9   386.3   415.6   452.4   502.5   594.3  1147.2  3936.0 11309.3  77871.6    77994
read      424.4   605.1    86.8   134.1   151.8   312.6   432.0   528.1   618.3   712.0   813.6   937.2  1280.1  7755.3 30509.1  30256.8    30209
read      326.9   346.2    86.8   136.1   152.3   284.9   349.1   387.8   416.8   452.9   501.5   591.9  1204.4  3561.2  9129.8  68276.2    68315
read      316.3   317.4    86.8   138.2   154.1   276.9   340.9   378.8   407.5   443.2   492.6   578.1   862.4  3275.9 11934.8  92001.7    91940
read      418.9   496.0    80.4   132.2   148.4   281.3   379.2   455.0   532.6   696.9   945.2  1221.2  1643.2  4563.1 13597.2  49362.1    49308
read      430.6   529.7    86.8   132.0   148.3   286.6   396.0   480.2   577.1   758.8   973.9  1216.8  1618.6  4706.6 19776.6  46894.9    46880
read      334.4   348.9    86.8   138.7   155.4   283.9   350.0   390.2   420.7   459.3   514.0   622.2  1472.4  3334.5 12013.6  92605.5    92540
read      425.2   479.1    86.8   133.4   149.6   286.5   381.4   453.9   524.1   669.5   969.3  1313.6  1732.9  4202.4 13529.6  49555.2    49396
read      330.0   341.0    80.4   139.1   155.8   279.2   342.9   381.8   411.0   448.4   501.6   605.2  1489.2  3222.6 11010.9  97912.3    97841
read      436.9   609.2    86.8   133.8   150.6   304.6   421.8   508.9   611.6   752.1   895.2  1068.6  1524.3  7501.2 30732.3  35545.3    35404
read      326.1   355.0    80.4   136.8   152.7   279.3   344.4   383.6   412.8   449.1   498.8   593.7  1276.7  3479.4 12794.9  80642.9    80451
read      306.3   319.3    86.8   135.3   151.0   271.0   332.4   368.4   395.4   427.9   468.8   539.4   803.9  3590.0 11062.4  87184.2    87228
read      320.6   375.7    86.8   136.5   152.5   282.2   346.3   384.4   412.8   447.8   494.6   575.3   868.9  3711.2 13375.2  75553.8    75554
read      314.2   314.9    80.4   135.2   151.7   279.2   339.8   376.2   404.1   438.5   483.4   556.5   859.9  3106.3 12756.5  57996.9    57964
read      312.6   304.1    80.4   137.3   153.0   277.5   340.2   376.8   404.0   437.8   482.7   556.7   816.9  3080.1 12954.9  83524.1    83546
read      334.6   397.5    86.8   137.7   154.2   281.1   344.7   384.9   415.0   451.9   500.5   591.3  1437.4  4732.8 11850.9  55372.2    55468
read      421.7   577.4    80.4   135.4   153.2   308.4   427.6   518.0   610.2   715.7   828.0   975.7  1322.9  6667.4 30663.3  34262.4    34203
read      438.1   585.5    86.8   135.4   152.7   307.6   432.8   536.5   642.8   765.5   895.9  1051.8  1503.4  6165.3 30362.1  37641.1    37629
read      423.8   504.6    86.8   133.5   150.6   307.8   430.6   530.3   628.4   737.7   855.6  1004.5  1376.5  5646.4 16766.4  34475.3    34577
read      427.8   466.8    86.8   131.9   147.7   284.8   390.9   475.8   566.2   742.1   986.7  1250.4  1684.4  3504.7 15298.5  47450.1    47426
read      327.3   359.4    86.8   134.8   151.0   275.4   338.5   377.6   408.1   446.4   498.4   612.0  1383.6  3474.4 10824.4  58820.5    58845
read      307.7   323.1    80.4   135.0   151.0   273.6   332.6   367.9   395.0   428.1   470.2   539.1   822.7  3428.2 12082.2  66970.2    66993
read      399.9  1153.5    86.8   139.2   159.2   306.1   373.1   413.3   440.9   471.1   509.7   586.4  1615.1 19061.8 36940.1  10988.9    10977
read      423.6   504.4    86.8   131.2   147.4   282.0   384.0   466.7   556.2   723.9   975.4  1224.9  1672.3  3592.9 15251.6  51690.4    51529
read      412.9   413.3    86.8   130.4   146.6   284.3   392.5   471.2   560.0   725.0   935.9  1144.4  1556.5  3414.2 10816.2  48253.3    48344
read      383.5  1126.5    93.8   156.2   179.4   286.6   329.9   353.0   370.5   393.5   425.8   495.7  2407.4 18868.4 35558.4   5923.3     5902
read      314.2   340.7    80.4   134.5   150.3   274.5   335.2   370.9   398.6   433.1   480.2   566.3  1026.1  3272.2 11945.4  71479.6    71602
read      414.9   459.1    86.8   132.7   148.9   291.5   397.3   475.4   561.4   718.4   912.1  1122.8  1505.7  3662.5 12096.1  41854.6    41886
read      406.4   419.2    80.4   130.9   147.3   281.9   392.4   474.7   567.2   713.4   895.8  1085.4  1448.2  4065.8 12279.5  47320.7    47456
read      359.2   397.7    80.4   140.7   158.1   281.2   347.3   390.3   424.5   468.5   542.8   784.9  1753.0  3660.4 12228.5  93804.9    93939
read      393.4   733.2    86.8   134.7   151.8   325.0   411.5   467.4   505.3   550.1   605.1   688.9  1089.2 10504.7 31829.5  16902.0    16890
read      415.0   498.4    80.4   130.0   146.0   284.5   394.5   477.4   571.4   717.8   903.8  1102.7  1552.7  5037.6 18074.1  45642.7    45689
read      413.4   589.3    80.4   132.2   149.3   300.8   419.5   514.0   598.7   690.1   793.3   934.9  1288.0  6406.3 30426.8  32859.3    32790
read      412.7   430.1    80.4   131.6   148.6   292.3   406.3   493.7   588.6   724.1   884.0  1067.8  1422.0  4005.6 13947.2  44028.5    44044
read      407.8   672.8    86.8   131.3   148.2   305.1   421.3   509.5   581.6   654.6   734.6   842.6  1174.2  8314.3 31386.2  28116.2    28149
read      416.7   498.8    86.8   131.8   148.9   292.4   408.4   501.5   603.8   731.0   870.1  1036.5  1422.0  5764.8 15125.4  39649.1    39739
read      315.3   354.0    80.4   132.7   148.5   272.4   334.1   371.0   399.5   434.7   482.4   570.8  1124.7  3710.2 10996.0  72391.2    72475
read      303.5   289.5    86.8   133.7   149.4   267.4   328.9   365.4   393.0   426.6   470.1   546.5   791.9  3094.2 10099.7  93873.7    93882
read      371.6  1001.1    93.8   150.9   173.9   290.1   338.2   364.9   384.4   406.6   440.7   508.2  2008.0 10166.3 36597.1   6765.4     6692
read      422.2   482.7    80.4   134.9   152.2   292.9   402.8   487.7   576.7   714.1   908.7  1127.3  1594.9  4341.4 12886.7  50279.4    50406
read      324.2   323.6    80.4   137.7   153.7   277.7   343.4   382.4   411.9   448.8   499.1   595.5  1180.5  3235.2 10035.5  83173.3    83055
read      404.4   407.6    80.4   132.9   149.5   280.3   375.5   448.7   514.7   641.4   881.0  1176.2  1667.4  3161.4  9325.6  55640.2    55609
read      400.0   852.0    80.4   131.1   148.0   321.7   409.1   465.9   502.3   541.4   591.4   677.8  1203.0 11096.9 35129.7  16987.6    16968
read      400.1   359.5    80.4   132.7   149.6   297.3   408.1   486.3   562.9   671.8   823.6  1020.9  1343.3  2813.6  9752.3  42955.8    43031
read      331.9   300.9    80.4   138.2   155.3   313.7   373.4   404.7   429.8   461.3   504.2   576.6   774.4  3187.7 12085.7  17206.3    17236
read      301.6   207.9    80.4   133.6   150.2   274.6   338.9   375.9   402.9   434.6   473.0   535.9   706.9  1759.8  8372.6  82263.6    82183
read      304.1   186.6    80.4   135.9   152.5   274.9   346.0   386.8   414.4   444.7   479.5   533.1   700.1  1532.4  6671.9  42145.3    42212
read      306.9   271.9    86.8   146.1   166.0   300.9   340.6   360.9   374.2   392.5   415.8   459.5   611.4  4006.9 11845.0  12257.5    12244
read      306.3   188.0    80.4   134.9   152.4   283.1   346.1   383.1   409.0   439.3   475.9   534.5   693.9  1630.8  5495.0  61838.1    61777
read      313.5   220.8    80.4   137.9   154.3   282.0   360.3   401.7   428.7   458.7   495.4   548.9   732.4  1667.1  9366.3  37085.6    36984
read      307.1   202.9    80.4   137.5   153.4   283.6   360.6   396.2   419.1   443.6   471.5   522.5   676.4  1398.7  7217.9  29140.4    29093
read      316.0   224.3    86.8   140.3   157.8   286.0   359.7   401.8   429.6   459.3   493.7   546.2   731.6  1871.7  8014.5  41827.1    41715
read      315.6   237.9    80.4   139.5   156.0   287.2   364.0   403.2   428.8   456.5   490.2   544.4   734.1  1926.4  9833.5  34761.5    34838
read      309.0   186.2    80.4   136.7   154.0   284.7   349.4   387.4   414.4   445.4   483.4   542.4   708.2  1670.9  5533.7  63390.5    63574
read      314.4   279.4    86.8   138.9   154.6   294.6   369.0   400.8   421.7   444.6   471.8   524.3   682.9  2686.1 11226.7  24307.0    24401
read      310.1   201.3    86.8   138.0   154.0   283.6   361.7   400.1   425.0   452.0   483.8   534.6   688.7  1501.0  8432.3  32047.9    32025
read      299.7   189.1    80.4   136.0   152.6   271.6   333.9   370.6   398.2   431.3   472.8   542.6   714.7  1581.6  5885.4  99133.6    98971
read      310.4   227.3    86.8   137.8   153.8   294.0   366.2   397.0   417.1   438.3   466.6   512.4   663.6  2053.2 11285.0  23609.0    23657
read      308.6   226.8    80.4   135.7   153.2   282.0   346.8   384.7   411.6   443.0   482.4   542.4   727.7  1636.3  7013.2  67748.1    67877
read      312.1   206.7    80.4   138.1   155.8   284.8   351.5   391.1   419.2   451.1   489.9   548.5   732.1  1509.9  7746.0  53781.5    53849
read      307.8   222.7    86.8   136.6   153.6   279.7   344.3   382.2   409.3   441.2   481.9   545.7   735.5  1838.9  7783.0  79452.0    79536
read      325.2   216.8    86.8   145.6   163.3   320.6   376.1   401.1   419.7   440.3   469.2   526.2   693.8  2508.6  7980.8  17101.9    17081
read      313.5   258.8    80.4   138.5   155.5   284.8   358.0   397.3   423.4   452.0   486.4   541.5   724.9  1768.6 12106.3  39000.1    39024
read      316.7   232.6    80.4   139.0   155.2   294.5   372.3   405.6   427.0   450.8   479.7   531.5   717.7  2598.8  8882.3  26214.7    26125
read      310.1   215.1    86.8   138.3   154.5   282.1   361.0   400.3   425.6   452.2   483.0   532.4   686.4  1846.4  9083.1  33424.1    33388
read      314.2   284.6    86.8   139.7   156.0   303.2   369.8   396.7   414.6   433.5   459.2   500.7   644.3  3137.3 12062.7  20917.0    20979
read      302.1   195.4    80.4   138.0   154.6   273.4   336.7   373.8   401.2   434.0   475.0   541.3   718.3  1736.4  6662.3  95771.9    95865
read      305.5   204.1    80.4   136.1   153.2   279.6   343.8   381.1   407.9   439.1   477.4   536.8   709.4  1690.5  7533.1  74045.8    73949
read      307.2   181.3    80.4   137.6   155.0   281.7   346.9   385.5   412.7   443.6   480.9   537.3   706.8  1527.7  5521.1  61022.4    60987
read      310.0   221.2    80.4   138.9   156.4   281.8   348.5   389.0   417.2   448.9   486.9   542.5   712.8  1560.3  7997.3  54234.0    54175
read      309.8   222.7    80.4   138.4   155.7   280.7   348.5   389.3   417.8   449.2   486.0   541.0   724.5  1561.8  6608.8  51571.5    51484
read      312.0   225.7    80.4   139.3   156.0   282.5   355.9   396.7   423.9   453.5   489.2   544.1   722.8  1854.1  8016.3  39833.4    39771
read      318.9   210.3    86.8   141.2   159.3   296.4   368.3   403.7   427.4   454.5   488.4   542.9   707.2  1945.9  8015.6  32870.2    32864
read      313.6   216.5    80.4   139.6   156.7   283.7   357.3   398.0   425.2   454.9   491.3   548.2   738.5  1597.0  7834.8  42047.4    42033
read      314.1   239.8    86.8   141.5   159.4   285.1   356.8   396.3   423.3   453.1   489.7   547.2   721.3  1398.2  8074.1  43647.8    43808
read      309.9   252.3    86.8   138.4   155.2   279.2   350.2   391.5   419.3   449.8   485.4   539.5   710.6  1781.1  9229.7  45750.9    45785
read      310.9   212.6    80.4   138.3   154.5   281.6   359.2   400.2   426.0   453.6   486.6   538.2   708.5  1783.6  6835.1  35764.1    35582
