ubuntu@client-measure-t5dw:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.233 -a 10.156.15.232 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 —qps_seed 42
Random waveform, random seed
Total number of intervals = 180 (18414, 15106, 94128, 52081, 8518, 53635, 7287, 65072, 21961, 63410, 22613, 92600, 21544, 86104, 91857, 74468, 51206, 24059, 81343, 68281, 94431, 16363, 24955, 35485, 14065, 84695, 69790, 83218, 42166, 93999, 65828, 7237, 83203, 80597, 68225, 98147, 52915, 64464, 71871, 16237, 8591, 42944, 63594, 77148, 53316, 53184, 18933, 97566, 71047, 26364, 55788, 87098, 88849, 59060, 74349, 47143, 44721, 6727, 61787, 18048, 36956, 33823, 12389, 21127, 15911, 29959, 52912, 8243, 87525, 32424, 60485, 81292, 69104, 64082, 23012, 56999, 19005, 63452, 60527, 30948, 49478, 54688, 23199, 64074, 67199, 63846, 37571, 11525, 37245, 46367, 21352, 93588, 94213, 54443, 99460, 73341, 12703, 86277, 57296, 70829, 71239, 22061, 26703, 57680, 50595, 26712, 20185, 53550, 99266, 50118, 74046, 90554, 30326, 48464, 22034, 49975, 43347, 87230, 13093, 84323, 92035, 22941, 99682, 96971, 43679, 69257, 70662, 26460, 58710, 83374, 97959, 23640, 68020, 84425, 98511, 88421, 85257, 9387, 27434, 77756, 20424, 65860, 60945, 12717, 26767, 86419, 71260, 94668, 96053, 9400, 46220, 32240, 96175, 58211, 57737, 68388, 97053, 90004, 96114, 86705, 36094, 92024, 34035, 60558, 69775, 29747, 7574, 44710, 11467, 11079, 47562, 58743, 64407, 60045, 97025, 8383, 63777, 24575, 10177, 85980)
Average QPS expected = 54188
Timestamp start: 1653230415262
Timestamp end: 1653232215827

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      376.0  1099.5    80.4   148.1   173.7   279.9   326.3   352.4   371.5   394.5   426.3   493.1  2416.4 15670.9 32480.0   6697.3     6727
read      361.2   447.0    74.4   122.0   138.0   268.9   342.8   392.4   431.8   484.6   578.7  1057.5  1665.8  4372.6 16982.1  61624.3    61787
read      378.0   579.9    74.4   122.6   139.8   316.4   402.6   460.6   502.1   548.8   605.5   696.9  1234.5  6466.5 31072.4  18052.3    18048
read      403.7   579.9    74.4   119.9   136.4   275.3   385.7   471.9   589.4   720.0   846.4   995.7  1392.0  6130.3 27908.9  36933.8    36956
read      397.2   575.5    74.4   119.7   136.2   281.7   395.9   489.5   590.3   689.0   794.6   928.8  1268.1  6875.2 30882.1  33811.3    33823
read      368.2   794.1    74.4   127.7   147.6   298.3   365.9   402.8   428.3   457.7   498.5   574.1  1616.8  9613.8 35303.9  12430.7    12389
read      390.3   774.5    74.4   120.6   136.9   306.6   399.8   462.7   509.6   559.9   618.7   715.5  1445.2 10725.1 32129.4  21063.9    21127
read      382.1   832.6    74.4   122.7   140.3   306.7   386.3   434.7   467.8   507.6   558.8   637.4  1363.3 10049.6 35918.5  15924.6    15911
read      387.7   461.5    68.9   121.5   138.3   294.0   408.7   501.9   582.0   661.0   748.7   867.6  1168.5  4760.7 15881.5  29935.0    29959
read      399.1   488.9    74.4   119.0   133.7   255.2   338.9   405.7   467.4   644.1  1007.3  1305.5  1674.2  4131.7 13039.7  52801.4    52912
read      360.1  1027.8    80.4   138.6   161.1   277.2   326.7   353.7   371.8   393.7   422.8   474.2  1758.6 13515.7 36171.3   8280.9     8243
read      312.8   310.2    74.4   120.7   136.3   265.7   330.8   370.9   401.7   438.1   485.7   570.2  1468.3  3119.0 10197.5  87534.6    87525
read      388.7   496.6    74.4   119.6   136.0   282.7   393.4   476.7   571.3   675.3   784.6   915.1  1235.3  6267.9 18147.7  32361.4    32424
read      375.3   422.2    74.4   119.4   134.8   257.8   334.9   392.5   441.1   521.2   784.9  1238.8  1670.1  3754.4 10243.3  60496.6    60485
read      300.1   293.1    74.4   120.9   136.3   268.6   334.4   372.8   401.6   435.2   477.1   542.1   748.8  2938.8  9343.9  81405.0    81292
read      303.6   328.5    74.4   120.5   136.1   273.1   337.4   374.8   403.1   436.4   477.6   541.4   734.9  3298.0 12353.8  69112.3    69104
read      305.0   288.0    74.4   120.4   136.4   275.9   340.7   378.8   406.8   440.1   480.9   542.8   760.1  3093.1 10072.2  64142.8    64082
read      372.9   579.7    74.4   119.8   136.0   302.3   397.7   462.0   512.4   566.0   626.5   724.8  1051.3  7717.9 27858.3  23012.6    23012
read      391.5   467.9    74.4   118.1   133.0   252.7   332.7   398.9   461.2   619.1   974.4  1293.0  1671.3  3250.7 11652.8  57028.2    56999
read      387.7   817.2    74.4   120.1   136.3   305.7   390.6   447.0   488.0   535.7   588.9   674.8  1402.5 10960.6 32281.5  18922.0    19005
read      328.6   397.7    74.4   120.2   136.1   269.5   337.0   379.2   411.6   451.1   502.9   634.3  1480.9  4239.3 16350.5  63395.4    63452
read      297.2   304.2    74.4   119.4   135.0   268.3   328.6   365.8   393.4   425.9   465.0   522.3   703.3  3292.5 12524.2  60456.1    60527
read      387.3   496.0    74.4   120.9   138.0   286.2   397.4   483.4   572.5   662.9   758.6   883.7  1196.9  5435.9 15079.4  30964.2    30948
read      405.8   451.7    74.4   120.5   136.3   266.8   359.2   433.2   511.5   720.7   989.7  1242.5  1585.5  3600.0 12159.8  49531.7    49478
read      408.6   521.6    74.4   120.4   135.8   263.1   345.1   411.8   473.9   633.5  1033.6  1354.9  1725.3  3989.1 13970.8  54805.8    54688
read      405.1   694.9    74.4   122.9   139.7   308.7   416.1   499.3   562.9   625.9   696.3   799.3  1272.4  8365.4 31259.8  23297.8    23199
read      330.1   350.9    74.4   122.6   139.3   282.2   353.0   395.0   426.5   464.5   517.3   613.2  1402.9  3224.1 11753.5  64160.6    64074
read      314.9   307.2    68.9   122.7   139.0   283.3   351.0   390.9   419.9   454.6   499.2   567.4   774.4  3862.7 12551.0  67194.3    67199
read      311.8   296.4    74.4   122.2   138.5   280.0   347.4   387.4   416.6   451.3   495.4   562.3   780.4  3089.6  9388.4  63876.2    63846
read      394.1   460.6    74.4   119.6   135.7   275.9   381.2   457.3   550.8   703.2   850.1  1011.5  1336.8  5630.4 12800.9  37483.3    37571
read      371.3   862.8    74.4   132.4   154.0   304.2   371.4   408.7   435.2   466.7   507.8   578.2  1333.9  9001.7 37280.7  11499.3    11525
read      396.9   409.2    74.4   121.8   138.8   281.0   392.1   473.9   583.2   717.3   859.4  1018.4  1308.8  3890.2 13683.5  37285.4    37245
read      388.7   405.6    68.9   119.0   134.5   264.2   361.2   433.4   515.7   703.5   914.1  1101.5  1415.6  3069.4 10077.7  46462.6    46367
read      344.7   332.8    74.4   120.0   136.0   304.8   391.6   448.7   491.4   537.1   586.7   659.4   829.7  3683.0 10343.3  21339.5    21352
read      315.3   324.0    74.4   124.7   140.8   271.4   338.3   379.0   410.0   448.3   500.4   589.3  1100.1  3363.1 11214.3  93655.6    93588
read      322.5   322.3    68.9   128.9   145.7   284.3   352.8   394.1   425.8   464.6   517.2   600.4   846.8  3508.2 11139.7  94200.4    94213
read      312.9   262.0    74.4   122.5   139.2   283.1   348.6   388.5   417.7   451.7   494.5   560.0   815.1  3209.6  8893.6  54501.9    54443
read      311.1   303.3    74.4   126.3   142.9   275.0   341.5   381.6   411.7   448.7   497.9   576.8   797.5  3389.3  8694.9  99394.6    99460
read      315.9   340.3    74.4   124.1   140.5   281.2   349.4   390.1   419.9   455.0   499.7   569.7   806.3  3503.4 12853.2  73375.1    73341
read      388.7   828.6    80.4   130.2   148.5   307.5   383.3   429.9   463.4   503.5   553.6   635.7  1738.1 10007.5 32248.2  12666.6    12703
read      335.6   354.5    74.4   128.3   144.9   284.5   355.2   398.3   430.9   470.4   526.8   626.0  1475.4  3665.5 10318.2  86363.9    86277
read      315.1   330.5    74.4   122.2   138.5   283.3   347.6   386.4   415.0   449.2   493.3   560.3   877.9  4172.9 13236.2  57388.6    57296
read      326.5   335.6    74.4   125.9   142.1   290.3   361.4   402.2   433.1   469.4   519.3   593.9   899.9  3665.0 12441.0  70846.0    70829
read      322.1   324.1    74.4   125.1   141.5   287.9   357.9   398.2   428.3   464.4   512.1   586.7   858.4  3452.5 10429.8  71276.0    71239
read      368.0   434.5    74.4   123.1   139.5   306.7   402.1   470.4   525.4   581.1   643.6   737.0   996.8  5183.5 15048.0  22076.2    22061
read      388.2   504.9    74.4   122.9   139.6   303.7   411.6   500.8   572.1   642.2   725.4   833.2  1112.8  5822.6 27242.2  26621.7    26703
read      407.5   471.1    74.4   121.5   137.3   263.9   344.3   411.0   473.2   633.2  1010.9  1355.2  1743.4  3980.6 12931.3  57595.1    57680
read      404.2   429.2    74.4   119.6   135.0   265.4   353.8   425.6   496.5   692.0  1004.0  1282.7  1607.2  3025.3 11706.5  50561.6    50595
read      391.1   407.5    74.4   122.4   139.5   301.2   419.2   523.8   600.3   675.4   756.2   865.4  1150.4  4677.4 12103.4  26793.2    26712
read      388.1   450.3    74.4   125.1   142.7   321.9   420.5   489.2   542.4   600.1   673.0   782.4  1163.9  5978.8 15764.5  20258.7    20185
read      393.5   384.5    68.9   120.0   135.6   260.4   347.8   418.6   489.7   669.0   958.0  1258.0  1568.4  2534.6  8638.0  53572.6    53550
read      312.0   286.3    74.4   124.9   141.2   272.0   336.8   375.5   405.4   443.8   495.6   578.8  1147.8  3107.0  9765.2  99276.4    99266
read      400.8   398.8    74.4   122.4   138.9   275.1   362.8   432.1   498.3   643.2   953.3  1251.5  1567.6  2801.8 11425.0  50085.9    50118
read      330.9   326.4    74.4   124.8   141.4   289.0   360.6   402.4   434.6   473.9   528.2   612.6  1247.8  3419.3 12124.6  74079.4    74046
read      318.7   286.1    74.4   126.9   143.6   283.5   353.5   394.8   426.0   464.5   517.5   596.3   822.3  2893.4 10465.3  90541.0    90554
read      397.5   375.8    74.4   124.6   142.1   301.9   412.7   498.6   600.9   714.1   819.2   943.2  1178.5  3408.3  9974.1  30179.8    30326
read      411.5   429.9    74.4   122.3   138.2   271.0   357.2   428.9   498.8   710.6  1065.8  1310.8  1599.6  2755.3 10887.9  48484.9    48464
read      362.8   320.5    74.4   124.0   141.1   313.5   406.9   474.1   525.9   579.3   640.5   730.2   921.6  3469.9 12594.1  22008.8    22034
read      392.9   374.9    68.9   121.3   137.6   265.1   354.4   426.7   504.8   678.2   935.0  1203.5  1529.6  2757.2  8410.8  49907.6    49975
read      387.3   360.3    68.9   120.6   136.7   267.8   365.0   436.7   526.1   702.3   909.3  1108.0  1368.9  2125.8  9526.4  43393.6    43347
